,BusStopCode,RoadName,Description,Latitude,Longitude,geometry,area
202,08057,Orchard Rd,Dhoby Ghaut Stn,1.29930997279734,103.84529021429745,POINT (103.8452902142974 1.29930997279734),DHOBY GHAUT
203,08058,Orchard Rd,Aft Dhoby Ghaut Stn,1.2989583431631,103.84654115271174,POINT (103.8465411527117 1.2989583431631),DHOBY GHAUT
204,08069,Bras Basah Rd,BENCOOLEN STN EXIT B,1.29821382250893,103.84936128375956,POINT (103.8493612837596 1.29821382250893),BRAS BASAH
205,08079,Prinsep St,Sch of the Arts,1.29921444445586,103.84910329217985,POINT (103.8491032921798 1.29921444445586),DHOBY GHAUT
206,08111,Penang Rd,Winsland Hse,1.29986928715834,103.84093746088925,POINT (103.8409374608893 1.29986928715834),SOMERSET
207,08121,Somerset Rd,Somerset Stn,1.30027569326586,103.83877618459663,POINT (103.8387761845966 1.30027569326586),SOMERSET
208,08137,Orchard Rd,Orchard Plaza,1.30073968408393,103.84100500816844,POINT (103.8410050081684 1.30073968408393),SOMERSET
209,08138,Orchard Rd,Concorde Hotel S'pore,1.3004785730821,103.84184700607595,POINT (103.841847006076 1.3004785730821),SOMERSET
210,09011,Orchard Turn,Opp Ngee Ann City,1.30211335092372,103.83431672376756,POINT (103.8343167237676 1.30211335092372),BOULEVARD
211,09022,Orchard Blvd,Bef Orchard Stn Exit B,1.30252834773643,103.83239784275958,POINT (103.8323978427596 1.30252834773643),PATERSON
212,09023,Orchard Turn,Opp Orchard Stn/ION,1.30323727330942,103.83254180023424,POINT (103.8325418002342 1.30323727330942),BOULEVARD
213,09037,Orchard Rd,Opp Mandarin Orchard,1.3023400420296,103.83701253388183,POINT (103.8370125338818 1.3023400420296),SOMERSET
214,09038,Orchard Rd,Opp Somerset Stn,1.30154262450563,103.83852481842337,POINT (103.8385248184234 1.30154262450563),SOMERSET
215,09047,Orchard Rd,Orchard Stn/Tang Plaza,1.30446065207443,103.83294467208566,POINT (103.8329446720857 1.30446065207443),BOULEVARD
216,09048,Orchard Rd,Orchard Stn/Lucky Plaza,1.30386684425114,103.83413070051408,POINT (103.8341307005141 1.30386684425114),BOULEVARD
217,09059,Grange Rd,Natl Youth Council,1.30044251755834,103.83623804216019,POINT (103.8362380421602 1.30044251755834),SOMERSET
218,09111,Orchard Blvd,Opp Four Seasons Hotel,1.30453752623147,103.82914529614989,POINT (103.8291452961499 1.30453752623147),ONE TREE HILL
219,09121,Orchard Blvd,Bef Tomlinson Rd,1.30397379238249,103.82699645124522,POINT (103.8269964512452 1.30397379238249),ONE TREE HILL
220,09131,Grange Rd,Grange Residences,1.30391999998489,103.82333805603095,POINT (103.8233380560309 1.30391999998489),CHATSWORTH
221,09139,Grange Rd,Aft Cuscaden Rd,1.30419941874773,103.82354787581355,POINT (103.8235478758135 1.30419941874773),TANGLIN
222,09141,Napier Rd,British Council,1.30543500002797,103.82177666702269,POINT (103.8217766670227 1.30543500002797),RIDOUT
223,09149,Napier Rd,Opp British Council,1.30608981381948,103.8212215023314,POINT (103.8212215023314 1.30608981381948),NASSIM
224,09159,Tanglin Rd,Aft Tomlinson Rd,1.30602637557418,103.82568042620605,POINT (103.825680426206 1.30602637557418),NASSIM
225,09169,Orchard Rd,Delfi Orchard,1.3070135326348,103.82835507326037,POINT (103.8283550732604 1.3070135326348),BOULEVARD
226,09179,Orchard Rd,Royal Thai Embassy,1.30587966240898,103.83049004618626,POINT (103.8304900461863 1.30587966240898),BOULEVARD
227,09191,Tomlinson Rd,The Regent S'pore,1.30488653118311,103.82549755834486,POINT (103.8254975583449 1.30488653118311),TANGLIN
228,09212,Scotts Rd,Royal Plaza On Scotts,1.30702238421536,103.83265522662566,POINT (103.8326552266257 1.30702238421536),BOULEVARD
229,09213,Scotts Rd,Thong Teck Bldg,1.30783805600034,103.83305083303023,POINT (103.8330508330302 1.30783805600034),BOULEVARD
230,09219,Scotts Rd,Far East Plaza,1.30731999685228,103.83316088291699,POINT (103.833160882917 1.30731999685228),BOULEVARD
231,10009,Bt Merah Ctrl,Bt Merah Int,1.28210155945393,103.81722480263163,POINT (103.8172248026316 1.28210155945393),BUKIT MERAH
232,10011,New Bridge Rd,BEF NEIL RD,1.2777380589964,103.83749709165197,POINT (103.837497091652 1.2777380589964),EVERTON PARK
233,10017,Eu Tong Sen St,Aft Hosp Dr,1.27832046633393,103.83762574759974,POINT (103.8376257475997 1.27832046633393),SINGAPORE GENERAL HOSPITAL
234,10018,Eu Tong Sen St,Outram Pk Stn Exit F/SGH,1.27900819665099,103.83860360621959,POINT (103.8386036062196 1.27900819665099),SINGAPORE GENERAL HOSPITAL
235,10021,Neil Rd,Blk 3,1.27744837946643,103.83838894560753,POINT (103.8383889456075 1.27744837946643),EVERTON PARK
236,10041,Kg Bahru Rd,BEF KAMPONG BAHRU TER,1.27605834770353,103.83519065305671,POINT (103.8351906530567 1.27605834770353),EVERTON PARK
237,10049,Kg Bahru Rd,OPP KAMPONG BAHRU TER,1.27623302424393,103.83483786772155,POINT (103.8348378677215 1.27623302424393),SINGAPORE GENERAL HOSPITAL
238,10051,Jln Bt Merah,Blk 149,1.2774116353284,103.83214410914843,POINT (103.8321441091484 1.2774116353284),KAMPONG TIONG BAHRU
239,10059,Jln Bt Merah,Opp Blk 149,1.27739664167497,103.83275178077875,POINT (103.8327517807788 1.27739664167497),SINGAPORE GENERAL HOSPITAL
240,10061,Jln Bt Merah,Blk 140,1.27860472196885,103.82948638898173,POINT (103.8294863889817 1.27860472196885),KAMPONG TIONG BAHRU
241,10069,Jln Bt Merah,Opp Blk 140,1.27855472196877,103.83008250001669,POINT (103.8300825000167 1.27855472196877),SINGAPORE GENERAL HOSPITAL
242,10071,Jln Bt Merah,Blk 111,1.28045309423663,103.82638920754815,POINT (103.8263892075481 1.28045309423663),KAMPONG TIONG BAHRU
243,10079,Jln Bt Merah,Blk 201,1.2803950142786,103.82708906887606,POINT (103.8270890688761 1.2803950142786),TIONG BAHRU STATION
244,10081,Jln Bt Merah,Opp Blk 120,1.2822783541702,103.82241744338572,POINT (103.8224174433857 1.2822783541702),BUKIT MERAH
245,10089,Jln Bt Merah,Blk 119,1.28292332245689,103.82165660905856,POINT (103.8216566090586 1.28292332245689),HENDERSON HILL
246,10091,Jln Bt Merah,Bt Merah Town Ctr,1.28394108576437,103.81783962251122,POINT (103.8178396225112 1.28394108576437),BUKIT MERAH
247,10099,Jln Bt Merah,Opp Bt Merah Town Ctr,1.28420923932422,103.81765723225827,POINT (103.8176572322583 1.28420923932422),REDHILL
248,10101,Jln Bt Merah,OPP BT MERAH SEC SCH,1.28506195168861,103.8137833011436,POINT (103.8137833011436 1.28506195168861),BUKIT MERAH
249,10109,Jln Bt Merah,BT MERAH SEC SCH,1.28535315729277,103.81370529674271,POINT (103.8137052967427 1.28535315729277),ALEXANDRA HILL
250,10111,Jln Bt Merah,Opp Blk 28,1.28592835098556,103.80935410958449,POINT (103.8093541095845 1.28592835098556),ALEXANDRA HILL
251,10119,Jln Bt Merah,Opp Pacific Tech Ctr,1.28598009010704,103.81122515087834,POINT (103.8112251508783 1.28598009010704),ALEXANDRA HILL
252,10121,Kim Tian Rd,Blk 126 CP,1.28259924598805,103.82890541983913,POINT (103.8289054198391 1.28259924598805),TIONG BAHRU
253,10129,Kim Tian Rd,Blk 121,1.28231999999009,103.8285719444802,POINT (103.8285719444802 1.28231999999009),TIONG BAHRU STATION
254,10131,Jln Bt Merah,Opp Blk 2,1.28619141382394,103.80686549059318,POINT (103.8068654905932 1.28619141382394),ALEXANDRA HILL
255,10139,Jln Bt Merah,Blk 1,1.28635135443034,103.8081000223439,POINT (103.8081000223439 1.28635135443034),ALEXANDRA HILL
256,10141,Tiong Bahru Rd,Blk 18,1.28583847140468,103.83238179897589,POINT (103.8323817989759 1.28583847140468),TIONG BAHRU
257,10149,Tiong Bahru Rd,Blk 1,1.28606797463712,103.83283384311112,POINT (103.8328338431111 1.28606797463712),TIONG BAHRU
258,10151,Tiong Bahru Rd,Ctrl Green Condo,1.28572048365401,103.8285292287095,POINT (103.8285292287095 1.28572048365401),TIONG BAHRU STATION
259,10161,Tiong Bahru Rd,Opp Tiong Bahru Stn,1.28593135445772,103.82668969231534,POINT (103.8266896923153 1.28593135445772),TIONG BAHRU STATION
260,10169,Tiong Bahru Rd,Tiong Bahru Stn,1.28599961406266,103.82748123930962,POINT (103.8274812393096 1.28599961406266),TIONG BAHRU STATION
261,10171,Tiong Bahru Rd,Opp Tiong Bahru Pk,1.28736808047078,103.82346004890803,POINT (103.823460048908 1.28736808047078),HENDERSON HILL
262,10179,Tiong Bahru Rd,Tiong Bahru Pk,1.28722333302937,103.82395833301354,POINT (103.8239583330135 1.28722333302937),HENDERSON HILL
263,10181,Tiong Bahru Rd,BEF AR-RABITAH MQUE,1.28850399420484,103.82109741719866,POINT (103.8210974171987 1.28850399420484),HENDERSON HILL
264,10189,Tiong Bahru Rd,Blk 104A CP,1.28858805222806,103.82183192865197,POINT (103.821831928652 1.28858805222806),HENDERSON HILL
265,10191,Tiong Bahru Rd,Blk 78,1.28860026020096,103.81903121724014,POINT (103.8190312172401 1.28860026020096),REDHILL
266,10199,Tiong Bahru Rd,Delta Swim Cplx,1.28875723330649,103.81936618662205,POINT (103.819366186622 1.28875723330649),HENDERSON HILL
267,10201,Tiong Bahru Rd,Opp Redhill Stn,1.28928144532567,103.81662854691157,POINT (103.8166285469116 1.28928144532567),REDHILL
268,10209,Tiong Bahru Rd,Redhill Stn,1.28954631749853,103.81672885450702,POINT (103.816728854507 1.28954631749853),REDHILL
269,10211,Leng Kee Rd,Porsche Ctr S'pore,1.29075499997303,103.81144166700754,POINT (103.8114416670075 1.29075499997303),ALEXANDRA HILL
270,10219,Leng Kee Rd,Opp Motor Image,1.29089526651849,103.81191424883255,POINT (103.8119142488326 1.29089526651849),ALEXANDRA HILL
271,10221,Ganges Ave,Ganges Ctr,1.29032906602668,103.83111793441608,POINT (103.8311179344161 1.29032906602668),BUKIT HO SWEE
272,10229,Ganges Ave,Opp Harvest Mansions,1.29052137840164,103.83178189529583,POINT (103.8317818952958 1.29052137840164),BUKIT HO SWEE
273,10231,Ganges Ave,Blk 51 CP,1.29041850946952,103.82788100149519,POINT (103.8278810014952 1.29041850946952),BUKIT HO SWEE
274,10239,Ganges Ave,Blk 79,1.29060688839488,103.82865297447873,POINT (103.8286529744787 1.29060688839488),BUKIT HO SWEE
275,10241,Alexandra Rd,Gan Eng Seng Sec Sch,1.2906166672167,103.82362326803131,POINT (103.8236232680313 1.2906166672167),HENDERSON HILL
276,10249,Alexandra Rd,Opp Gan Eng Seng Sec Sch,1.29088138899671,103.82407777797806,POINT (103.8240777779781 1.29088138899671),ALEXANDRA NORTH
277,10261,Alexandra Rd,Delta Sports Hall,1.29090335842692,103.82047232884216,POINT (103.8204723288422 1.29090335842692),HENDERSON HILL
278,10269,Alexandra Rd,Opp Delta Sports Hall,1.29125331927458,103.82057583280772,POINT (103.8205758328077 1.29125331927458),ALEXANDRA NORTH
279,10271,Alexandra Rd,Opp Tanglin View,1.29115999997607,103.81757666701353,POINT (103.8175766670135 1.29115999997607),REDHILL
280,10279,Alexandra Rd,Tanglin View,1.29151373164978,103.81757660887743,POINT (103.8175766088774 1.29151373164978),ALEXANDRA NORTH
281,10281,Alexandra Rd,SIS Bldg,1.29153833298318,103.81445166697797,POINT (103.814451666978 1.29153833298318),ALEXANDRA HILL
282,10289,Alexandra Rd,Opp SIS Bldg,1.2918699745378,103.81440639448375,POINT (103.8144063944838 1.2918699745378),MARGARET DRIVE
283,10291,Alexandra Rd,Bef Dawson Rd,1.29215855273858,103.81065866068086,POINT (103.8106586606809 1.29215855273858),ALEXANDRA HILL
284,10299,Alexandra Rd,Aft Dawson Rd,1.29233498466278,103.81146486767658,POINT (103.8114648676766 1.29233498466278),MARGARET DRIVE
285,10321,Tanglin Rd,Aft Margaret Dr,1.29428332949691,103.81587839882768,POINT (103.8158783988277 1.29428332949691),MARGARET DRIVE
286,10329,Tanglin Rd,Crescent Girls' Sch,1.29364671283262,103.81597460107542,POINT (103.8159746010754 1.29364671283262),ALEXANDRA NORTH
287,10331,Henderson Rd,Bef Bt Merah Ctrl,1.28136306628839,103.81834423228645,POINT (103.8183442322864 1.28136306628839),BUKIT MERAH
288,10339,Henderson Rd,Aft Bt Merah Ctrl,1.28115835063292,103.81857250844851,POINT (103.8185725084485 1.28115835063292),BUKIT MERAH
289,10341,Henderson Rd,Opp Blk 116,1.28484639603431,103.82059301467888,POINT (103.8205930146789 1.28484639603431),HENDERSON HILL
290,10349,Henderson Rd,Blk 116,1.2849833405097,103.82104149555396,POINT (103.821041495554 1.2849833405097),HENDERSON HILL
291,10351,Henderson Rd,Bef Tiong Bahru Rd,1.28675501760897,103.82204990181914,POINT (103.8220499018191 1.28675501760897),HENDERSON HILL
292,10359,Henderson Rd,Aft Tiong Bahru Rd,1.28723833324362,103.82259298997768,POINT (103.8225929899777 1.28723833324362),HENDERSON HILL
293,10361,Lower Delta Rd,Cendex Ctr,1.28038092060065,103.82353025808791,POINT (103.8235302580879 1.28038092060065),KAMPONG TIONG BAHRU
294,10369,Lower Delta Rd,Opp Cendex Ctr,1.28037471151153,103.82387343933006,POINT (103.8238734393301 1.28037471151153),KAMPONG TIONG BAHRU
295,10371,Lower Delta Rd,Blk 129,1.28365072319387,103.824502653383,POINT (103.824502653383 1.28365072319387),HENDERSON HILL
296,10379,Lower Delta Rd,Blk 25B,1.28373603376667,103.82489520929732,POINT (103.8248952092973 1.28373603376667),TIONG BAHRU STATION
297,10381,Lower Delta Rd,Opp Blk 48,1.28906972186602,103.82559411728036,POINT (103.8255941172804 1.28906972186602),HENDERSON HILL
298,10389,Lower Delta Rd,Blk 48,1.28875832991208,103.82573455047122,POINT (103.8257345504712 1.28875832991208),BUKIT HO SWEE
299,10391,Kg Bahru Rd,Opp Melati Blk 2,1.27627105343758,103.8312563936613,POINT (103.8312563936613 1.27627105343758),KAMPONG TIONG BAHRU
300,10399,Kg Bahru Rd,Melati Blk 2,1.27588166292683,103.83019454205221,POINT (103.8301945420522 1.27588166292683),EVERTON PARK
301,10401,Hoy Fatt Rd,Shriro Hse,1.28816729863,103.81167850401884,POINT (103.8116785040188 1.28816729863),ALEXANDRA HILL
302,10409,Hoy Fatt Rd,Blk 50,1.28788221830638,103.81099317775703,POINT (103.810993177757 1.28788221830638),ALEXANDRA HILL
303,10411,Hoy Fatt Rd,Opp Blk 53,1.28912979528004,103.81280840030111,POINT (103.8128084003011 1.28912979528004),ALEXANDRA HILL
304,10419,Hoy Fatt Rd,Blk 52,1.28842024220748,103.81257549749508,POINT (103.8125754974951 1.28842024220748),ALEXANDRA HILL
305,10421,Lengkok Bahru,Blk 63B,1.2889706156154,103.81503540991777,POINT (103.8150354099178 1.2889706156154),ALEXANDRA HILL
306,10429,Lengkok Bahru,Blk 54,1.2892779060127,103.81404805422201,POINT (103.814048054222 1.2892779060127),ALEXANDRA HILL
307,10431,Lengkok Bahru,ENABLING VILLAGE,1.28708384358883,103.81399869917512,POINT (103.8139986991751 1.28708384358883),ALEXANDRA HILL
308,10439,Lengkok Bahru,OPP ENABLING VILLAGE,1.28747956947939,103.81418936580334,POINT (103.8141893658033 1.28747956947939),ALEXANDRA HILL
309,10441,Lengkok Bahru,Opp Blk 44,1.28656898930199,103.8116061687213,POINT (103.8116061687213 1.28656898930199),ALEXANDRA HILL
310,10449,Lengkok Bahru,Blk 44,1.28666552495266,103.81195378046979,POINT (103.8119537804698 1.28666552495266),ALEXANDRA HILL
311,10451,Redhill Rd,Opp Blk 71,1.28762380319765,103.8172559639682,POINT (103.8172559639682 1.28762380319765),REDHILL
312,10459,Redhill Rd,Blk 72,1.28754723360397,103.81639920301684,POINT (103.8163992030168 1.28754723360397),REDHILL
313,10461,Kay Siang Rd,Aft Margaret Dr,1.29680597432594,103.81169140516062,POINT (103.8116914051606 1.29680597432594),RIDOUT
314,10469,Kay Siang Rd,Bef Margaret Dr,1.29668400003303,103.81216918970023,POINT (103.8121691897002 1.29668400003303),MARGARET DRIVE
315,10471,Kay Siang Rd,Bef Tanglin Rd,1.29679993078344,103.81468220659576,POINT (103.8146822065958 1.29679993078344),RIDOUT
316,10479,Kay Siang Rd,Aft Tanglin Rd,1.29668100002552,103.81547381025995,POINT (103.8154738102599 1.29668100002552),MARGARET DRIVE
317,10481,Redhill Cl,Opp Blk 73,1.28784195484767,103.81797160113335,POINT (103.8179716011334 1.28784195484767),REDHILL
318,10489,Redhill Cl,Blk 73,1.28811638897142,103.81778388900163,POINT (103.8177838890016 1.28811638897142),REDHILL
319,10499,Spooner Rd,KAMPONG BAHRU TER,1.27585400417691,103.83401000002084,POINT (103.8340100000208 1.27585400417691),EVERTON PARK
320,10501,Jln Bt Merah,Blk 104,1.28105845355429,103.82528065411316,POINT (103.8252806541132 1.28105845355429),KAMPONG TIONG BAHRU
321,10519,Delta Rd,Blk 4,1.291728,103.826122,POINT (103.826122 1.291728),BUKIT HO SWEE
322,10599,Jln Rumah Tinggi,Opp Blk 36,1.28883435010664,103.80924997344987,POINT (103.8092499734499 1.28883435010664),ALEXANDRA HILL
323,10651,Bt Merah Ctrl,Blk 161,1.28329993019059,103.81547665017668,POINT (103.8154766501767 1.28329993019059),BUKIT MERAH
324,10659,Bt Merah Ctrl,Blk 1003,1.28362333298689,103.81472833301791,POINT (103.8147283330179 1.28362333298689),BUKIT MERAH
325,11009,Ghim Moh Rd,Ghim Moh Ter,1.3110673548964,103.78932237623975,POINT (103.7893223762398 1.3110673548964),GHIM MOH
326,11019,Jln Bt Merah,Pk Hotel Alexandra,1.28679632523156,103.80565677295323,POINT (103.8056567729532 1.28679632523156),ALEXANDRA HILL
327,11021,Queensway,Aft Queenstown NPC HQ,1.28941805603102,103.80228694398484,POINT (103.8022869439848 1.28941805603102),QUEENSWAY
328,11029,Queensway,Blk 166,1.29013472201419,103.80202111098815,POINT (103.8020211109882 1.29013472201419),MEI CHIN
329,11031,Queensway,Opp Queen's Cl,1.29119666696879,103.80045500000118,POINT (103.8004550000012 1.29119666696879),QUEENSWAY
330,11039,Queensway,Blk 19,1.29245762862665,103.79998683928974,POINT (103.7999868392897 1.29245762862665),MEI CHIN
331,11041,Queensway,Aft C'wealth Dr,1.29624499998226,103.79952333299494,POINT (103.7995233329949 1.29624499998226),TANGLIN HALT
332,11049,Queensway,Opp Blessed Sacrament Ch,1.2954609366563,103.79952549937242,POINT (103.7995254993724 1.2954609366563),MEI CHIN
333,11051,Queensway,Opp Queenstown Polyclinic,1.29872166703909,103.8002979755481,POINT (103.8002979755481 1.29872166703909),TANGLIN HALT
334,11059,Queensway,Queenstown Polyclinic,1.29882892782979,103.80097389222824,POINT (103.8009738922282 1.29882892782979),MEI CHIN
335,11061,Queensway,Opp Queensway Sec Sch,1.30265777802206,103.80118694402536,POINT (103.8011869440254 1.30265777802206),COMMONWEALTH
336,11069,Queensway,Queensway Sec Sch,1.30236853162324,103.80161762237655,POINT (103.8016176223766 1.30236853162324),MARGARET DRIVE
337,11071,Queensway,Blk 97,1.30621305601609,103.80170944396954,POINT (103.8017094439695 1.30621305601609),COMMONWEALTH
338,11079,Queensway,Opp Blk 95,1.305441389003,103.80185250000659,POINT (103.8018525000066 1.305441389003),MARGARET DRIVE
339,11081,Queensway,Viz Holland,1.30851972202313,103.80258027799627,POINT (103.8025802779963 1.30851972202313),LEEDON PARK
340,11089,Queensway,Opp Holland Hill Lodge,1.30946135492693,103.80334087354639,POINT (103.8033408735464 1.30946135492693),RIDOUT
341,11091,Farrer Rd,Tulip Gdn,1.31219444050072,103.80367378215983,POINT (103.8036737821598 1.31219444050072),FARRER COURT
342,11099,Farrer Rd,Opp Tulip Gdn,1.31305333300118,103.80437666697586,POINT (103.8043766669759 1.31305333300118),TYERSALL
343,11101,Farrer Rd,Farrer Rd Mkt,1.31614971080385,103.80596012189226,POINT (103.8059601218923 1.31614971080385),FARRER COURT
344,11109,Farrer Rd,Spanish Village,1.31552472199926,103.80574305602846,POINT (103.8057430560285 1.31552472199926),TYERSALL
345,11111,Farrer Rd,Farrer Rd Stn Exit B,1.31780157259006,103.80771866952543,POINT (103.8077186695254 1.31780157259006),FARRER COURT
346,11119,Farrer Rd,Farrer Rd Stn Exit A,1.31747833490912,103.80785606728587,POINT (103.8078560672859 1.31747833490912),TYERSALL
347,11131,C'wealth Ave,Queens Condo,1.2928849988829,103.80706694417339,POINT (103.8070669441734 1.2928849988829),MEI CHIN
348,11139,C'wealth Ave,Blk 53A CP,1.2931986108138,103.80744694841283,POINT (103.8074469484128 1.2931986108138),MARGARET DRIVE
349,11141,C'wealth Ave,Queenstown Stn Exit A/D,1.29463705145492,103.80582510668431,POINT (103.8058251066843 1.29463705145492),MEI CHIN
350,11149,C'wealth Ave,Queenstown Stn Exit B/C,1.29506407111991,103.80596280094791,POINT (103.8059628009479 1.29506407111991),MARGARET DRIVE
351,11151,C'wealth Ave,Blk 42,1.29863585845076,103.80247592925552,POINT (103.8024759292555 1.29863585845076),MEI CHIN
352,11159,C'wealth Ave,Aft Ch Of Our Saviour,1.29800440816386,103.80362656855579,POINT (103.8036265685558 1.29800440816386),MARGARET DRIVE
